loyalty_number,months_inactive,explicitly_cancelled,churned
893771,0,False,0
893789,0,False,0
893863,0,False,0
893866,0,True,1
893909,1,False,0
894041,0,False,0
894048,1,False,0
894099,1,False,0
894111,0,False,0
894175,0,False,0
894322,3,False,0
894340,0,False,0
894436,0,False,0
894448,0,False,0
894466,0,False,0
894478,1,False,0
894532,0,False,0
894608,1,False,0
894620,1,False,0
894691,0,False,0
894724,1,False,0
894788,1,False,0
894799,0,False,0
894919,0,False,0
895080,0,False,0
895085,0,False,0
895185,0,False,0
895267,0,False,0
895346,1,False,0
895433,4,False,0
895451,1,False,0
895537,1,False,0
895544,0,False,0
895560,1,False,0
895601,2,False,0
895651,1,False,0
895684,2,False,0
895725,1,False,0
895778,0,False,0
895878,2,False,0
895921,2,False,0
895972,0,False,0
895994,0,False,0
896075,0,False,0
896095,0,False,0
896283,0,False,0
896331,0,False,0
896372,4,False,0
896592,0,False,0
896651,0,False,0
896790,1,False,0
896792,2,False,0
896853,0,False,0
896861,1,False,0
896947,0,False,0
896951,0,False,0
897229,1,False,0
897293,1,False,0
897387,0,False,0
897545,0,False,0
897673,7,True,1
897716,0,False,0
897728,0,False,0
897772,0,False,0
897835,0,False,0
897904,2,False,0
898000,1,False,0
898122,0,False,0
898149,0,False,0
898162,2,False,0
898229,0,False,0
898417,2,False,0
898423,1,False,0
898427,0,False,0
898437,0,False,0
898438,0,False,0
898495,0,False,0
898514,1,False,0
898552,0,False,0
898587,23,True,1
898630,0,False,0
898698,1,False,0
898787,0,False,0
898788,3,False,0
899009,0,False,0
899287,1,False,0
899509,1,False,0
899592,0,False,0
899760,0,False,0
899825,0,False,0
899871,0,False,0
899883,4,True,1
899958,0,False,0
900083,2,False,0
900133,1,False,0
900151,0,False,0
900325,15,True,1
900359,1,False,0
900460,3,False,0
900501,5,False,0
900505,0,False,0
900726,1,False,0
900753,12,True,1
900795,0,False,0
900801,0,False,0
900853,0,False,0
900894,0,False,0
901002,4,False,0
901049,11,True,1
901231,1,False,0
901442,1,False,0
901461,0,False,0
901520,1,False,0
901550,1,False,0
901578,0,False,0
901690,0,False,0
901747,0,False,0
901758,1,False,0
901775,0,False,0
901780,1,False,0
901819,0,False,0
901857,0,False,0
901887,0,False,0
901954,3,False,0
901978,0,False,0
901987,0,False,0
902015,1,False,0
902040,0,False,0
902083,0,False,0
902148,0,False,0
902192,1,False,0
902241,0,False,0
902277,2,False,0
902298,0,False,0
902421,18,True,1
902515,0,False,0
902555,0,False,0
902562,0,False,0
902608,0,False,0
902634,2,False,0
902679,0,False,0
902690,1,False,0
902693,4,False,0
902742,0,False,0
902852,0,False,0
902966,2,False,0
903006,1,False,0
903146,2,False,0
903209,0,False,0
903290,4,False,0
903327,0,False,0
903359,0,False,0
903379,0,False,0
903496,1,False,0
903534,1,False,0
903641,0,False,0
903648,1,False,0
903797,0,False,0
904114,0,False,0
904283,0,False,0
904300,0,False,0
904304,0,False,0
904367,1,False,0
904370,2,False,0
904378,0,False,0
904397,9,True,1
904501,0,False,0
904512,0,False,0
904602,1,False,0
904669,4,False,0
904693,0,False,0
904704,1,False,0
904736,2,False,0
904741,0,False,0
904802,22,True,1
904805,0,False,0
904920,2,False,0
904974,1,False,0
904992,0,False,0
905180,0,False,0
905213,4,False,0
905320,0,False,0
905360,0,False,0
905469,1,False,0
905478,0,False,0
905569,2,False,0
905634,5,True,1
905787,0,False,0
905806,0,False,0
905854,1,False,0
905907,0,False,0
905909,4,False,0
906158,0,False,0
906178,0,False,0
906217,0,False,0
906262,0,False,0
906267,0,False,0
906274,11,True,1
906316,0,False,0
906346,0,False,0
906396,2,False,0
906428,0,False,0
906468,0,False,0
906564,17,True,1
906615,0,False,0
906623,0,False,0
906715,1,False,0
906780,0,False,0
906826,3,False,0
906836,0,False,0
906848,0,False,0
906852,0,False,0
906946,2,False,0
907015,0,False,0
907025,0,False,0
907038,0,False,0
907077,6,True,1
907157,0,False,0
907209,0,False,0
907252,0,False,0
907324,1,False,0
907544,2,False,0
907595,0,False,0
907636,1,False,0
907743,0,False,0
907858,0,False,0
907934,4,False,0
907950,5,False,0
908006,1,False,0
908120,1,False,0
908123,3,False,0
908246,0,False,0
908301,2,False,0
908374,0,False,0
908404,5,True,1
908519,0,False,0
908580,1,False,0
908643,2,False,0
908728,0,False,0
908729,0,False,0
908759,0,False,0
908801,0,False,0
908844,0,False,0
908882,1,False,0
909020,0,False,0
909066,22,True,1
909068,2,False,0
909075,0,False,0
909106,0,False,0
909134,0,False,0
909238,2,False,0
909242,0,False,0
909260,0,False,0
909262,8,True,1
909328,1,False,0
909385,0,False,0
909476,1,False,0
909483,2,False,0
909503,0,False,0
909543,0,False,0
909547,0,False,0
909677,1,False,0
909727,0,False,0
909800,0,False,0
909845,1,False,0
909880,19,True,1
910056,0,False,0
910093,0,False,0
910142,0,False,0
910157,0,False,0
910336,0,False,0
910391,0,False,0
910416,0,False,0
910492,9,True,1
910576,2,False,0
910645,5,False,0
910716,2,False,0
910809,1,False,0
910875,0,False,0
910969,0,False,0
911003,0,False,0
911089,1,False,0
911372,0,False,0
911503,0,False,0
911525,0,False,0
911585,0,False,0
911655,0,False,0
911663,2,False,0
911668,1,False,0
911723,0,False,0
911744,0,False,0
911812,3,False,0
911852,11,True,1
911906,0,False,0
911920,2,False,0
911971,0,False,0
912064,1,False,0
912128,2,False,0
912252,0,False,0
912293,1,False,0
912352,3,False,0
912396,1,False,0
912420,1,False,0
912539,0,False,0
912588,1,False,0
912633,1,False,0
912712,0,False,0
912757,0,False,0
912797,0,False,0
912864,1,False,0
912939,5,True,1
912940,0,False,0
912957,0,False,0
913060,1,False,0
913153,1,False,0
913156,1,False,0
913233,0,False,0
913340,0,False,0
913449,0,False,0
913522,0,False,0
913571,2,False,0
913721,4,False,0
913866,1,False,0
913895,0,False,0
913949,0,False,0
913981,0,False,0
914044,0,False,0
914074,0,False,0
914088,1,False,0
914152,0,False,0
914316,0,False,0
914352,0,False,0
914368,0,False,0
914609,0,False,0
914799,0,False,0
914937,0,False,0
915147,0,False,0
915156,1,False,0
915194,2,False,0
915198,3,False,0
915243,10,True,1
915286,1,False,0
915287,0,False,0
915439,4,False,0
915571,1,False,0
915638,0,False,0
915846,0,False,0
915902,0,False,0
915933,1,False,0
915948,0,False,0
916000,1,False,0
916020,2,False,0
916131,0,False,0
916269,1,False,0
916300,0,False,0
916317,5,False,0
916358,1,False,0
916478,0,False,0
916594,3,False,0
916634,1,False,0
916713,2,False,0
916843,1,False,0
916851,3,False,0
916880,0,False,0
917191,0,False,0
917192,0,False,0
917346,0,False,0
917352,3,True,1
917423,0,False,0
917585,1,False,0
917610,0,False,0
917630,2,False,0
917685,1,False,0
917725,1,False,0
917779,0,False,0
917798,0,False,0
917870,2,False,0
917972,1,False,0
917983,4,False,0
917998,0,False,0
918017,6,True,1
918021,0,False,0
918042,0,False,0
918048,4,False,0
918053,0,False,0
918112,0,False,0
918163,0,False,0
918272,1,False,0
918276,0,False,0
918326,3,False,0
918341,2,False,0
918397,0,False,0
918478,0,False,0
918479,3,False,0
918564,0,False,0
918631,1,False,0
918756,0,False,0
918807,0,False,0
918964,0,False,0
918984,0,False,0
919055,0,False,0
919117,0,False,0
919285,0,False,0
919329,0,False,0
919338,3,False,0
919340,0,False,0
919437,0,False,0
919506,0,False,0
919557,0,False,0
919668,1,False,0
919748,0,False,0
919818,0,False,0
919823,1,False,0
919832,1,False,0
919888,0,False,0
919889,0,False,0
919894,0,False,0
919922,8,True,1
919951,1,False,0
920100,2,False,0
920118,1,False,0
920145,1,False,0
920162,0,False,0
920171,0,False,0
920175,0,False,0
920197,0,False,0
920211,0,False,0
920321,2,False,0
920326,0,False,0
920545,0,False,0
920637,0,False,0
920657,0,False,0
920716,0,False,0
920792,1,False,0
920840,1,False,0
920954,0,False,0
920966,0,False,0
921059,0,False,0
921102,3,False,0
921130,0,False,0
921191,2,False,0
921278,0,False,0
921298,0,False,0
921357,2,False,0
921375,0,False,0
921392,1,False,0
921403,16,True,1
921489,0,False,0
921530,12,True,1
921563,1,False,0
921624,0,False,0
921705,0,False,0
921776,0,False,0
921777,4,True,1
921886,1,False,0
921899,0,False,0
922000,0,False,0
922047,0,False,0
922161,0,False,0
922188,1,False,0
922206,0,False,0
922210,0,False,0
922347,0,False,0
922351,1,False,0
922388,0,False,0
922484,0,False,0
922614,0,False,0
922634,1,False,0
922703,0,False,0
922741,1,False,0
922786,0,False,0
922815,0,False,0
922926,1,False,0
923041,2,False,0
923062,0,False,0
923108,0,False,0
923164,0,False,0
923201,0,False,0
923234,0,False,0
923268,2,True,1
923293,0,False,0
923333,0,False,0
923336,2,False,0
923406,0,False,0
923527,0,False,0
923560,0,False,0
923680,0,False,0
923761,0,False,0
923799,0,False,0
923959,0,False,0
924031,0,False,0
924037,0,False,0
924056,0,False,0
924089,0,False,0
924132,0,False,0
924153,1,False,0
924173,1,False,0
924217,0,False,0
924268,0,False,0
924405,0,False,0
924469,0,False,0
924489,0,False,0
924493,1,False,0
924630,0,False,0
924634,5,False,0
924643,1,False,0
924719,3,False,0
924724,1,False,0
924787,1,True,1
924793,0,False,0
924794,0,False,0
924878,0,False,0
924936,0,False,0
925164,1,False,0
925198,0,False,0
925254,0,False,0
925340,2,False,0
925353,0,False,0
925385,0,False,0
925413,0,False,0
925433,0,False,0
925504,2,False,0
925573,0,False,0
925609,0,False,0
925767,0,False,0
925819,2,False,0
925850,0,False,0
925978,1,False,0
925979,0,False,0
926058,0,False,0
926083,0,False,0
926106,0,False,0
926129,2,False,0
926175,0,False,0
926250,0,False,0
926277,0,False,0
926300,0,False,0
926315,1,False,0
926451,0,False,0
926494,0,False,0
926609,0,False,0
926611,0,False,0
926867,0,False,0
926874,1,False,0
926961,1,False,0
926967,1,False,0
927026,0,False,0
927202,0,False,0
927305,5,False,0
927339,1,False,0
927401,0,False,0
927446,0,False,0
927676,1,False,0
927703,0,False,0
927721,0,False,0
927848,0,False,0
927887,1,False,0
927937,0,False,0
927943,0,False,0
927975,0,False,0
928082,0,False,0
928116,0,False,0
928153,2,False,0
928238,0,False,0
928291,1,False,0
928292,0,False,0
928294,1,False,0
928354,0,False,0
928438,0,False,0
928644,0,False,0
928734,1,False,0
928804,2,False,0
928868,0,False,0
928916,1,False,0
928922,0,False,0
928942,0,False,0
928957,0,False,0
928964,0,False,0
929009,1,False,0
929097,4,False,0
929282,0,False,0
929302,0,False,0
929410,0,False,0
929451,2,False,0
929455,0,False,0
929701,0,False,0
929707,0,False,0
929712,13,True,1
929728,2,False,0
929871,1,False,0
929880,0,False,0
929885,1,False,0
929913,0,False,0
929980,0,False,0
930089,0,False,0
930209,0,False,0
930325,0,False,0
930489,0,False,0
930502,0,False,0
930562,2,False,0
930584,0,False,0
930620,0,False,0
930718,2,False,0
930774,0,False,0
930848,0,False,0
930893,0,False,0
930900,1,False,0
930921,0,False,0
931054,0,False,0
931097,0,False,0
931135,2,False,0
931183,1,False,0
931244,0,False,0
931247,15,True,1
931537,1,False,0
931622,0,False,0
931657,1,False,0
931914,1,False,0
932233,0,False,0
932244,0,False,0
932249,0,False,0
932270,0,False,0
932363,0,False,0
932405,0,False,0
932453,2,False,0
932513,0,False,0
932526,1,False,0
932572,0,False,0
932599,2,False,0
932623,0,False,0
932745,1,False,0
932748,7,True,1
932823,1,False,0
932973,2,False,0
933053,0,False,0
933187,2,False,0
933208,2,False,0
933233,1,False,0
933251,0,False,0
933259,0,False,0
933552,0,False,0
933642,0,False,0
933656,0,False,0
933682,0,False,0
933707,1,False,0
933779,21,False,1
933807,1,False,0
933848,0,False,0
933968,2,False,0
934134,1,False,0
934212,0,False,0
934235,4,False,0
934267,0,False,0
934271,0,False,0
934280,1,False,0
934529,16,True,1
934604,0,False,0
934893,2,False,0
934912,2,False,0
935068,1,False,0
935110,2,False,0
935161,1,False,0
935235,1,False,0
935253,0,False,0
935274,0,False,0
935313,1,False,0
935328,0,False,0
935420,0,False,0
935504,1,False,0
935570,5,False,0
935738,1,False,0
935862,0,False,0
935876,0,False,0
936010,1,False,0
936088,0,False,0
936211,0,False,0
936214,0,False,0
936273,0,False,0
936305,1,False,0
936319,1,False,0
936440,1,False,0
936547,0,False,0
936570,0,False,0
936603,0,False,0
936612,15,True,1
936723,14,True,1
936761,0,False,0
937030,2,False,0
937065,1,True,1
937071,1,False,0
937127,0,False,0
937163,0,False,0
937228,0,False,0
937250,0,False,0
937312,1,False,0
937385,0,False,0
937418,0,False,0
937430,0,False,0
937476,0,False,0
937484,7,True,1
937512,1,False,0
937638,0,False,0
937645,0,False,0
937662,1,False,0
937742,0,False,0
937788,0,False,0
937849,23,True,1
937862,0,False,0
937911,0,False,0
937922,1,False,0
937946,4,False,0
937956,1,False,0
937976,1,False,0
938031,0,False,0
938093,2,False,0
938323,0,False,0
938324,0,False,0
938482,17,True,1
938516,0,False,0
938603,1,False,0
938628,1,False,0
938636,0,False,0
938719,0,False,0
938822,1,False,0
938873,0,False,0
938914,1,False,0
938981,1,False,0
939094,0,False,0
939098,0,False,0
939103,0,False,0
939238,2,False,0
939289,22,True,1
939319,3,False,0
939320,1,True,1
939399,3,False,0
939428,0,False,0
939431,0,False,0
939466,1,False,0
939485,1,False,0
939521,0,False,0
939562,0,False,0
939571,0,False,0
939683,0,False,0
939741,0,False,0
939752,1,False,0
939766,2,False,0
939856,1,False,0
939932,0,False,0
939961,0,False,0
939992,0,False,0
940156,0,False,0
940187,0,True,1
940200,1,False,0
940213,1,False,0
940249,1,False,0
940256,1,False,0
940711,0,False,0
940760,5,False,0
940796,0,False,0
940822,0,False,0
941064,0,False,0
941092,4,True,1
941109,0,False,0
941122,12,True,1
941127,1,False,0
941170,0,False,0
941194,0,False,0
941324,0,False,0
941361,3,False,0
941380,0,False,0
941545,2,True,1
941621,10,True,1
941679,0,False,0
941683,0,False,0
941719,10,True,1
941852,0,False,0
941865,1,False,0
941882,0,False,0
941984,0,False,0
942017,14,True,1
942083,1,False,0
942102,2,False,0
942189,0,False,0
942191,0,True,1
942194,0,False,0
942355,1,False,0
942403,4,False,0
942413,2,False,0
942535,0,False,0
942601,1,False,0
942681,2,False,0
942685,21,True,1
942703,0,False,0
942779,0,False,0
942819,0,False,0
942926,2,True,1
942984,1,False,0
943048,0,False,0
943068,2,False,0
943195,16,True,1
943211,2,False,0
943236,0,False,0
943380,1,False,0
943425,0,False,0
943460,0,False,0
943553,2,False,0
943602,0,True,1
943647,1,False,0
943668,2,False,0
943756,1,False,0
943775,1,False,0
943804,0,False,0
943997,1,False,0
944035,0,False,0
944093,1,False,0
944124,3,False,0
944243,0,False,0
944261,2,False,0
944355,0,False,0
944454,0,False,0
944491,16,True,1
944506,0,False,0
944541,1,False,0
944636,0,False,0
944702,0,False,0
944750,0,False,0
944810,1,False,0
944821,2,False,0
944855,0,False,0
944980,2,False,0
945014,2,False,0
945015,0,False,0
945037,1,False,0
945064,2,False,0
945091,1,False,0
945133,0,False,0
945166,0,False,0
945199,0,False,0
945379,2,True,1
945430,0,False,0
945455,17,True,1
945479,2,False,0
945485,1,False,0
945703,0,False,0
945761,7,True,1
945765,0,False,0
945780,0,False,0
945834,1,False,0
945974,0,False,0
945996,1,False,0
946001,1,False,0
946061,1,True,1
946070,0,False,0
946172,8,True,1
946258,0,False,0
946525,0,False,0
946645,15,True,1
946771,1,False,0
946816,0,False,0
946932,0,False,0
946963,21,True,1
946998,0,False,0
947001,1,False,0
947026,0,False,0
947099,0,False,0
947123,8,True,1
947158,0,False,0
947234,1,False,0
947367,0,False,0
947408,0,False,0
947467,0,False,0
947497,0,False,0
947620,4,False,0
947635,0,False,0
947641,0,False,0
947679,1,False,0
947711,0,False,0
947750,0,False,0
947763,0,False,0
947863,2,False,0
947868,0,False,0
947876,0,False,0
947906,0,False,0
948051,0,False,0
948053,0,False,0
948117,0,False,0
948145,0,False,0
948325,0,False,0
948327,2,False,0
948404,5,False,0
948489,0,False,0
948576,2,False,0
948591,0,False,0
948616,1,False,0
948658,2,False,0
948662,1,False,0
948693,0,False,0
948714,0,False,0
948747,0,False,0
948783,1,False,0
948785,1,False,0
948815,0,False,0
948825,0,False,0
948831,0,False,0
948950,0,False,0
949134,1,False,0
949175,1,False,0
949290,0,False,0
949406,1,False,0
949612,2,False,0
949821,0,False,0
949829,0,False,0
949890,1,False,0
949952,0,False,0
949974,2,False,0
950029,2,False,0
950107,0,False,0
950193,0,False,0
950213,1,False,0
950216,0,False,0
950252,0,False,0
950304,0,False,0
950336,0,False,0
950356,0,False,0
950390,19,True,1
950391,0,False,0
950393,0,False,0
950403,0,False,0
950437,0,False,0
950445,0,False,0
950446,0,False,0
950467,0,False,0
950593,0,False,0
950660,1,False,0
950707,1,False,0
950832,1,False,0
950896,1,False,0
950914,0,False,0
950915,0,False,0
950933,0,False,0
950980,1,False,0
951116,4,True,1
951226,1,False,0
951353,0,False,0
951389,3,False,0
951458,0,False,0
951546,3,False,0
951616,0,False,0
951624,1,False,0
951712,1,False,0
951719,0,False,0
951746,2,False,0
951781,2,False,0
951879,0,True,1
951941,1,False,0
951954,2,False,0
952003,0,False,0
952026,4,False,0
952077,1,False,0
952093,3,False,0
952222,3,False,0
952322,0,False,0
952326,0,False,0
952393,0,False,0
952493,0,False,0
952532,0,False,0
952545,0,False,0
952573,8,True,1
952582,1,False,0
952602,0,False,0
952629,0,False,0
952641,0,False,0
952672,0,False,0
952696,0,False,0
952717,0,False,0
952730,3,False,0
952911,0,False,0
952938,0,False,0
952955,0,False,0
952959,0,False,0
953097,3,False,0
953198,1,False,0
953210,6,True,1
953281,1,False,0
953307,0,False,0
953341,1,False,0
953420,4,True,1
953431,0,False,0
953448,0,False,0
953612,0,False,0
953614,0,False,0
953673,0,False,0
953693,0,False,0
953757,0,False,0
953784,0,False,0
953795,0,False,0
953892,1,False,0
953927,5,True,1
954174,0,False,0
954231,3,False,0
954293,2,False,0
954329,4,False,0
954424,4,True,1
954453,0,False,0
954558,0,False,0
954570,0,False,0
954587,0,False,0
954718,2,False,0
954750,1,False,0
954836,0,False,0
954952,2,False,0
954973,0,False,0
955087,0,False,0
955130,2,False,0
955178,2,False,0
955292,2,False,0
955424,0,False,0
955448,0,False,0
955463,0,False,0
955479,0,False,0
955533,0,False,0
955567,3,True,1
955633,2,False,0
955649,0,False,0
955652,0,False,0
955666,0,False,0
955716,0,False,0
955720,1,False,0
955750,0,False,0
955773,0,False,0
955991,1,False,0
956005,0,False,0
956071,2,False,0
956081,18,True,1
956144,2,False,0
956191,1,False,0
956402,0,False,0
956438,0,False,0
956477,0,False,0
956558,0,False,0
956619,0,False,0
956630,0,False,0
956843,1,False,0
956861,6,False,1
956908,0,False,0
956946,0,False,0
957008,0,False,0
957061,0,False,0
957127,0,False,0
957214,1,False,0
957276,13,True,1
957325,0,False,0
957413,0,False,0
957419,0,False,0
957452,0,False,0
957557,1,False,0
957571,0,False,0
957572,2,False,0
957628,0,False,0
957686,1,False,0
957764,0,False,0
957881,0,False,0
957901,4,False,0
957912,0,False,0
958005,0,False,0
958026,5,True,1
958059,0,False,0
958143,1,False,0
958224,0,False,0
958243,0,False,0
958274,1,False,0
958283,1,False,0
958299,0,False,0
958472,0,False,0
958491,0,False,0
958518,0,False,0
958544,1,False,0
958687,0,False,0
958709,1,False,0
958743,0,False,0
958767,0,False,0
958791,0,False,0
958800,2,False,0
958839,1,False,0
958915,1,False,0
958923,0,False,0
958931,0,False,0
958941,3,True,1
959044,4,False,0
959059,0,False,0
959137,0,False,0
959192,0,False,0
959280,0,False,0
959364,2,False,0
959402,0,False,0
959453,1,False,0
959478,0,False,0
959514,1,False,0
959673,3,False,0
959728,0,False,0
959778,1,False,0
959793,0,False,0
959821,0,False,0
959977,0,False,0
960005,0,False,0
960082,0,False,0
960195,0,False,0
960253,3,False,0
960309,0,False,0
960417,0,False,0
960441,0,False,0
960629,1,False,0
960708,0,False,0
960913,2,False,0
960934,1,False,0
961177,0,False,0
961213,0,False,0
961218,0,False,0
961331,1,False,0
961427,0,False,0
961463,0,False,0
961533,0,False,0
961595,2,False,0
961639,5,False,0
961650,21,True,1
961682,1,False,0
961837,2,False,0
961961,0,False,0
961965,0,False,0
961978,2,False,0
962011,0,False,0
962267,0,False,0
962278,0,False,0
962455,1,False,0
962472,0,False,0
962566,0,False,0
962637,1,False,0
962657,0,False,0
962661,0,False,0
962730,0,False,0
962801,1,False,0
962989,0,True,1
963016,0,False,0
963036,0,False,0
963067,0,False,0
963100,1,False,0
963170,3,True,1
963410,0,False,0
963464,0,False,0
963473,0,False,0
963487,0,False,0
963502,1,False,0
963523,0,False,0
963541,0,False,0
963595,0,False,0
963619,0,False,0
963642,0,False,0
963644,0,False,0
963690,0,False,0
963757,5,False,0
963814,0,False,0
963985,0,False,0
964047,1,False,0
964151,0,False,0
964159,1,False,0
964206,0,False,0
964744,0,False,0
964789,0,False,0
964791,0,False,0
965012,0,False,0
965066,6,True,1
965079,0,False,0
965116,0,False,0
965154,4,True,1
965254,4,False,0
965482,0,False,0
965590,0,False,0
965605,0,False,0
965674,0,False,0
965688,0,False,0
965698,0,False,0
965713,0,False,0
965751,0,False,0
965758,0,False,0
965948,4,False,0
966059,0,False,0
966089,0,False,0
966117,1,False,0
966142,0,False,0
966204,0,False,0
966210,0,False,0
966227,1,False,0
966285,1,False,0
966350,21,True,1
966372,0,False,0
966389,0,False,0
966391,0,False,0
966512,0,False,0
966580,2,False,0
966698,7,True,1
966729,0,False,0
966797,0,False,0
966891,4,False,0
966920,0,False,0
966953,0,False,0
967017,0,False,0
967032,1,False,0
967035,0,False,0
967093,0,False,0
967150,0,False,0
967241,0,False,0
967253,13,True,1
967274,1,False,0
967298,0,False,0
967300,6,True,1
967347,0,False,0
967443,0,False,0
967462,0,False,0
967490,0,False,0
967500,0,False,0
967502,0,False,0
967628,0,False,0
967634,0,False,0
967637,1,False,0
967693,16,True,1
967727,0,False,0
967772,1,False,0
967838,4,False,0
967883,0,False,0
967904,1,False,0
967966,1,False,0
968034,0,False,0
968064,0,False,0
968090,0,False,0
968225,0,False,0
968253,0,False,0
968312,0,False,0
968325,0,False,0
968370,1,False,0
968447,2,False,0
968450,1,False,0
968484,1,False,0
968497,0,False,0
968608,1,False,0
968632,2,False,0
968638,0,False,0
968666,0,False,0
968671,1,False,0
968764,0,False,0
968807,0,False,0
968828,0,False,0
968842,22,True,1
968943,0,False,0
969053,1,False,0
969092,0,False,0
969165,1,False,0
969219,0,False,0
969277,5,False,0
969313,0,False,0
969318,0,False,0
969342,2,False,0
969350,0,False,0
969360,0,False,0
969378,3,False,0
969483,0,False,0
969485,4,False,0
969500,0,False,0
969586,0,False,0
969616,2,False,0
969617,1,False,0
969626,0,False,0
969632,1,False,0
969653,11,True,1
969687,0,False,0
969689,1,False,0
969719,23,True,1
969732,0,False,0
969764,2,False,0
969810,3,False,0
969913,0,False,0
969924,3,False,0
969933,2,False,0
969938,0,False,0
970014,4,True,1
970092,0,False,0
970102,0,False,0
970152,0,False,0
970154,1,False,0
970195,0,False,0
970351,0,False,0
970576,2,False,0
970637,0,False,0
970639,1,False,0
970706,0,False,0
970746,1,False,0
970783,1,False,0
970964,0,False,0
970976,0,False,0
971097,0,False,0
971107,0,False,0
971142,0,False,0
971157,0,False,0
971164,2,False,0
971318,1,False,0
971370,1,False,0
971488,0,False,0
971528,0,False,0
971581,0,False,0
971582,0,False,0
971599,2,False,0
971608,22,True,1
971609,0,False,0
971627,2,False,0
971637,0,False,0
971670,1,False,0
971987,1,False,0
972121,2,False,0
972129,0,False,0
972157,0,False,0
972222,0,False,0
972298,0,False,0
972581,0,False,0
972636,0,False,0
972648,0,False,0
972671,21,True,1
972673,0,False,0
972686,0,False,0
972732,2,False,0
972787,4,True,1
972791,0,False,0
972795,1,False,0
972954,0,False,0
972964,0,False,0
972994,0,False,0
973059,0,False,0
973060,11,True,1
973104,1,False,0
973111,0,False,0
973112,0,False,0
973168,0,False,0
973357,0,False,0
973407,0,False,0
973485,0,False,0
973524,1,False,0
973609,0,False,0
973728,0,False,0
973846,1,False,0
973860,0,False,0
973897,0,False,0
973921,2,False,0
973951,4,False,0
974041,1,False,0
974114,0,False,0
974209,6,False,1
974265,2,False,0
974330,0,False,0
974441,11,True,1
974500,0,False,0
974606,0,False,0
974617,1,False,0
974630,0,False,0
974715,0,False,0
974758,0,False,0
974777,1,False,0
974829,1,False,0
974848,3,False,0
974875,0,False,0
975181,1,False,0
975199,2,False,0
975218,2,False,0
975298,0,False,0
975309,1,False,0
975387,0,False,0
975407,2,False,0
975412,0,False,0
975466,0,False,0
975477,1,False,0
975497,1,False,0
975531,0,False,0
975613,20,True,1
975614,0,False,0
975749,0,False,0
975767,0,False,0
975846,2,False,0
975918,0,False,0
975944,1,False,0
975949,0,False,0
976004,1,False,0
976007,0,False,0
976153,1,False,0
976307,1,False,0
976413,1,False,0
976423,1,True,1
976489,1,False,0
976513,0,False,0
976529,1,False,0
976596,0,False,0
976605,0,False,0
976623,0,False,0
976636,2,True,1
976695,5,False,0
976700,2,False,0
976834,0,False,0
977037,2,False,0
977080,0,False,0
977178,5,False,0
977236,0,False,0
977244,0,False,0
977274,0,False,0
977303,0,False,0
977305,0,False,0
977363,7,True,1
977377,14,True,1
977523,0,False,0
977550,0,False,0
977676,0,False,0
977693,0,False,0
977916,0,False,0
978040,1,False,0
978048,1,False,0
978130,0,False,0
978349,2,False,0
978484,0,False,0
978654,0,False,0
978676,0,False,0
978712,0,False,0
979010,1,False,0
979053,0,False,0
979075,2,False,0
979115,0,False,0
979135,1,False,0
979262,0,False,0
979309,0,False,0
979330,18,True,1
979355,0,False,0
979389,1,False,0
979449,13,True,1
979467,0,False,0
979548,0,False,0
979575,0,False,0
979598,0,False,0
979634,4,True,1
979639,0,True,1
979644,1,False,0
979703,0,False,0
979776,0,False,0
979901,4,False,0
979983,1,False,0
980198,1,False,0
980338,0,False,0
980414,1,False,0
980478,0,False,0
980494,1,False,0
980575,0,False,0
980651,0,False,0
980761,2,False,0
980788,2,False,0
980837,2,False,0
980856,1,False,0
980915,0,False,0
980935,0,False,0
980952,0,False,0
981091,0,False,0
981117,0,False,0
981150,0,False,0
981160,0,False,0
981195,0,False,0
981198,1,False,0
981201,2,False,0
981220,15,True,1
981304,2,False,0
981343,0,False,0
981395,0,False,0
981427,0,False,0
981434,0,False,0
981508,0,False,0
981536,0,False,0
981581,0,False,0
981664,0,False,0
981674,1,False,0
981691,0,False,0
981737,2,False,0
981848,0,False,0
981851,0,False,0
981920,0,False,0
982017,0,False,0
982059,0,False,0
982096,0,False,0
982202,0,False,0
982296,4,False,0
982416,1,False,0
982433,4,True,1
982446,2,False,0
982501,0,False,0
982508,0,False,0
982528,7,True,1
982535,0,False,0
982542,16,True,1
982543,1,False,0
982578,0,False,0
982608,19,True,1
982715,0,False,0
982969,0,False,0
983130,0,False,0
983199,0,False,0
983242,0,False,0
983393,3,False,0
983416,2,False,0
983524,0,False,0
983551,0,False,0
983713,0,False,0
983809,1,False,0
983822,0,False,0
983855,0,False,0
983872,0,False,0
983900,0,False,0
983968,1,False,0
984055,0,False,0
984086,0,False,0
984115,1,False,0
984290,4,False,0
984409,0,False,0
984429,0,False,0
984545,0,False,0
984636,0,False,0
984713,1,False,0
984798,0,False,0
984824,1,False,0
984878,0,False,0
985115,0,False,0
985183,0,False,0
985211,1,False,0
985266,0,False,0
985320,14,True,1
985341,0,False,0
985374,0,False,0
985427,23,True,1
985516,0,False,0
985707,1,False,0
985757,0,False,0
985765,3,True,1
985839,1,False,0
986018,4,True,1
986055,2,False,0
986086,0,False,0
986143,0,False,0
986208,0,False,0
986217,1,False,0
986288,0,False,0
986421,1,False,0
986461,0,False,0
986507,0,False,0
